artist,title,lyrics,cleaned_lyrics,happy,angry,surprise,sad,fear,scores,compound,comp_score
Little Dragon,Stranger,"2 ContributorsStranger LyricsStranger, did I once know you?
Seconds pile, a phase coming too soon
Time won the race, turn the page and left me far away from here

Stranger, did I once know you?
Seconds pile, a phase coming too soon
You didn't speak the same way with a different name
You ended up far away from here

Once I was stumblin' up your sleeve
Held the biggest of trophies that broke
And drops soak the color out
Now I just cannot recognise any words nor any ties
And drops …
Our heads were turningYou might also likeEmbed",seconds pile a phase coming too soon time won the race turn the page and left me far away from here stranger did i once know you seconds pile a phase coming too soon you didnt speak the same way with a different name you ended up far away from here once i was stumblin up your sleeve held the biggest of trophies that broke and drops soak the color out now i just cannot recognise any words nor any ties and drops our heads were turningyou might also like,0.0,0.21,0.29,0.07,0.43,"{'neg': 0.031, 'neu': 0.9, 'pos': 0.069, 'compound': 0.5267}",0.5267,pos
Little Dragon,Scribble paper,"1 ContributorScribble paper Lyrics'Cause I went looking for a trace of something that you left
And when I saw dried paint and your scribbled initials
I acted like I could care less while my thumb press to the paper
I wanted to find your portrait, wanted to have it

Recalling a piercing voice in old dreams
And ghostly images of black trains
Now seeing every page is turned away
I wanted to own your portrait
Wanted to have it

You and your scribbled paper makes me shiver so
You and your scribbled paper makes me shiver soYou might also likeEmbed",and when i saw dried paint and your scribbled initials i acted like i could care less while my thumb press to the paper i wanted to find your portrait wanted to have it recalling a piercing voice in old dreams and ghostly images of black trains now seeing every page is turned away i wanted to own your portrait wanted to have it you and your scribbled paper makes me shiver so you and your scribbled paper makes me shiver soyou might also like,0.0,0.17,0.17,0.33,0.33,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.872}",0.872,pos
Little Dragon,Peace,"4 ContributorsPeace Lyrics[Chorus]
Peace, give me peace
Peace, mother, peace
Peace, father, peace
Peace, show me peace

[Verse]
Where do I begin?
Feel so ungrateful when
I'm looking for heaven
And they say find it deep within
Catch a glimpse here and there, will it ever ground me?
Guide me to find the truth, will it ever fill me?
Dreaming off, dipping air, loud and clear
Gliding on a lotus flower

[Chorus]
Peace, give us peace
Peace, mother, peace
Peace, father, peace
Peace, wish you peaceYou might also likeEmbed",peace give me peace peace mother peace peace father peace peace show me peace  where do i begin feel so ungrateful when im looking for heaven and they say find it deep within catch a glimpse here and there will it ever ground me guide me to find the truth will it ever fill me dreaming off dipping air loud and clear gliding on a lotus flower  peace give us peace peace mother peace peace father peace peace wish you peaceyou might also like,0.0,0.0,0.29,0.29,0.43,"{'neg': 0.03, 'neu': 0.462, 'pos': 0.508, 'compound': 0.996}",0.996,pos
Little Dragon,Constant Suprises,"1 ContributorConstant Suprises LyricsI was walking home
Looking at the trees
Got the feeling that they
Were looking back at me

Thoughts that occurred to me not of the usual kind
And I don't take that granted, no
I don't call them mine, I don't call them mine
'Cause in my life things are built on, are built on

(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fate

(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fate

The higher forces want to connect
Last night in my dream I was talking to you
You know who you are, were you dreaming too?
'Cause in my life things are built on, are built on

(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fate
You might also like(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fate

Then on my way home I met this guy
He was not so shy, you know, not that kind
We spoke then suddenly I could read his mind
You think it's mad but I don't fool myself, you think it's odd
'Cause in my life, in my life things are built on, they built on, they built on

(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fate

(Constant surprises)
Coming my way
Some call it coincidence
But I like to call it fateEmbed",looking at the trees got the feeling that they were looking back at me thoughts that occurred to me not of the usual kind and i dont take that granted no i dont call them mine i dont call them mine cause in my life things are built on are built on  constant surprises coming my way some call it coincidence but i like to call it fate  constant surprises coming my way some call it coincidence but i like to call it fate the higher forces want to connect last night in my dream i was talking to you you know who you are were you dreaming too cause in my life things are built on are built on  constant surprises coming my way some call it coincidence but i like to call it fate you might also like constant surprises coming my way some call it coincidence but i like to call it fate then on my way home i met this guy he was not so shy you know not that kind we spoke then suddenly i could read his mind you think its mad but i dont fool myself you think its odd cause in my life in my life things are built on they built on they built on  constant surprises coming my way some call it coincidence but i like to call it fate  constant surprises coming my way some call it coincidence but i like to call it fate,0.06,0.03,0.47,0.03,0.41,"{'neg': 0.037, 'neu': 0.765, 'pos': 0.197, 'compound': 0.9903}",0.9903,pos
Little Dragon,Ritual Union (Maya Jane Coles remix),"1 ContributorRitual Union (Maya Jane Coles remix) LyricsRitual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Love’s sinking in the sand
Petals falling on demand
My feet are running like the wind
I’m sorry, boy that we sinned
Love is not like they say
A lie, that it’s hard to make it stay
It drowns my feelings in the sea
I dried out over on the beach

Ritual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Father, tell me how it is
I know you’ve been through all of this
You ran away so many times
Your kid, your heart, a couple of dimes
Love is not like they say
A lie, that it’s hard to make it stay
It drowns my feelings in the sea
I dried up over on the beach
You might also likeRitual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Ritual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!Embed",i was wonderin’ of a white dress and the mistress and a spirit holding my hand! love’s sinking in the sand petals falling on demand my feet are running like the wind i’m sorry boy that we sinned love is not like they say a lie that it’s hard to make it stay it drowns my feelings in the sea i dried out over on the beach ritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand! father tell me how it is i know you’ve been through all of this you ran away so many times your kid your heart a couple of dimes love is not like they say a lie that it’s hard to make it stay it drowns my feelings in the sea i dried up over on the beach you might also likeritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand! ritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand!,0.14,0.25,0.0,0.46,0.14,"{'neg': 0.102, 'neu': 0.726, 'pos': 0.172, 'compound': 0.9514}",0.9514,pos
Little Dragon,Reccomendation,"1 ContributorReccomendation LyricsFlourished and sprayed with perfume
So sweetened your doomed for a well garnished life
Flourished and sprayed with perfume
So sweetened you're doomed for a well garnished tomb now

Textiles with textures caressing your skin
Woman so primitive looking content
Pout your lips you're such a bird
Shhh don't utter a word

Don't wrinkle your forehead
Don't even think recommendation
From a magazine pout your lips
You're such a bird
Don't utter a word

Flourished and sprayed with perfume
So sweetened you're domed for a well garnished life
Flourished and sprayed with perfume
So sweetened you're doomed for a well garnished tomb now

Flourished and sprayed with perfume
So sweetened your domed for a well garnished life
Flourished and sprayed with perfume
So sweetened you're doomed for a well garnished tomb now
You might also likeRecommended
Puddle clip claps in healthy cells
And glittering skin such an atomic bomb
When she steps in

What an ideal
To make you proud lick her face
And tell her wow pout her lips
She's such a bird shhh, don't utter a word

It's a recommendation
Recommendation
A recommendation
Recommendation
It's a recommendation
From magazinesEmbed",so sweetened your doomed for a well garnished life flourished and sprayed with perfume so sweetened youre doomed for a well garnished tomb now textiles with textures caressing your skin woman so primitive looking content pout your lips youre such a bird shhh dont utter a word dont wrinkle your forehead dont even think recommendation from a magazine pout your lips youre such a bird dont utter a word flourished and sprayed with perfume so sweetened youre domed for a well garnished life flourished and sprayed with perfume so sweetened youre doomed for a well garnished tomb now flourished and sprayed with perfume so sweetened your domed for a well garnished life flourished and sprayed with perfume so sweetened youre doomed for a well garnished tomb now you might also likerecommended puddle clip claps in healthy cells and glittering skin such an atomic bomb when she steps in what an ideal to make you proud lick her face and tell her wow pout her lips shes such a bird shhh dont utter a word its a recommendation recommendation a recommendation recommendation its a recommendation from magazines,0.04,0.38,0.04,0.35,0.19,"{'neg': 0.104, 'neu': 0.769, 'pos': 0.127, 'compound': -0.1166}",-0.1166,neg
Little Dragon,Twice (16 Bit remix),"1 ContributorTwice (16 Bit remix) LyricsTwice I turn my back on you
I fell flat on my face but didn't lose
Tell me where would I go
Tell me what led you on I'd love to know

Was it the blue night
Gone fragile
Was it about the men
In wonder steady gone under
Was it the light ways
So frightening
Was it a two wills
One mirror holding us dearer now

Thought I had an answer once
But your random ways swept me along
Colossal signs so I got lost
With so many lovers singing soft

Was it the blue night
Gone fragile
Was it about the men
In wonder steady gone under
Was it the light ways
So frightening
Was it a two wills
One mirror holding us dearer nowYou might also likeEmbed",i fell flat on my face but didnt lose tell me where would i go tell me what led you on id love to know was it the blue night gone fragile was it about the men in wonder steady gone under was it the light ways so frightening was it a two wills one mirror holding us dearer now thought i had an answer once but your random ways swept me along colossal signs so i got lost with so many lovers singing soft was it the blue night gone fragile was it about the men in wonder steady gone under was it the light ways so frightening was it a two wills one mirror holding us dearer nowyou might also like,0.07,0.07,0.14,0.5,0.21,"{'neg': 0.1, 'neu': 0.733, 'pos': 0.167, 'compound': 0.8732}",0.8732,pos
Little Dragon,Ritual Union (Tensnake remix),"1 ContributorRitual Union (Tensnake remix) LyricsRitual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Love’s sinking in the sand
Petals falling on demand
My feet are running like the wind
I’m sorry, boy that we sinned
Love is not like they say
A lie, that it’s hard to make it stay
It drowns my feelings in the sea
I dried out over on the beach

Ritual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Father, tell me how it is
I know you’ve been through all of this
You ran away so many times
Your kid, your heart, a couple of dimes
Love is not like they say
A lie, that it’s hard to make it stay
It drowns my feelings in the sea
I dried up over on the beach
You might also likeRitual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!

Ritual union’s got me in trouble again
I was wonderin’ of a white dress
And the mistress
And a spirit holding my hand!Embed",i was wonderin’ of a white dress and the mistress and a spirit holding my hand! love’s sinking in the sand petals falling on demand my feet are running like the wind i’m sorry boy that we sinned love is not like they say a lie that it’s hard to make it stay it drowns my feelings in the sea i dried out over on the beach ritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand! father tell me how it is i know you’ve been through all of this you ran away so many times your kid your heart a couple of dimes love is not like they say a lie that it’s hard to make it stay it drowns my feelings in the sea i dried up over on the beach you might also likeritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand! ritual union’s got me in trouble again i was wonderin’ of a white dress and the mistress and a spirit holding my hand!,0.14,0.25,0.0,0.46,0.14,"{'neg': 0.102, 'neu': 0.726, 'pos': 0.172, 'compound': 0.9514}",0.9514,pos
Little Dragon,Feather - Radio Edit,"1 ContributorFeather - Radio Edit LyricsRather be a bandit than a lover
I'd rather be a man with the other
To run the mountain down, run it down Rather be a whisper in heaven
Than a daughter locked in your prison
So run the mountain down, run it down You are airborne, you've got silver rays
Will it ever float? Will it ever soar along?
You are airborne, you've got silver rays
Will it ever float? Will it ever soar along? Grip the crown like winner
Pretending like a beginner
So run the mountain down, run it down You are airborne, you've got silver rays
Will it ever float? Will it ever soar along?
You are airborne, you've got silver rays
Will it ever float? Will it ever soar along? All for the feather, did it all for your feathered hand
Will it ever float? Will it ever soar along?
All for the feather, did it all for your feathered hand
Will it ever float? Will it ever soar along?You might also likeEmbed",id rather be a man with the other to run the mountain down run it down rather be a whisper in heaven than a daughter locked in your prison so run the mountain down run it down you are airborne youve got silver rays will it ever float will it ever soar along you are airborne youve got silver rays will it ever float will it ever soar along grip the crown like winner pretending like a beginner so run the mountain down run it down you are airborne youve got silver rays will it ever float will it ever soar along you are airborne youve got silver rays will it ever float will it ever soar along all for the feather did it all for your feathered hand will it ever float will it ever soar along all for the feather did it all for your feathered hand will it ever float will it ever soar along you might also like,0.0,0.0,1.0,0.0,0.0,"{'neg': 0.019, 'neu': 0.853, 'pos': 0.128, 'compound': 0.9524}",0.9524,pos
Little Dragon,The Other Lover (Little Dragon Vocal Celebration Mix),"2 ContributorsThe Other Lover (Little Dragon Vocal Celebration Mix) Lyrics[Verse 1: Moses Sumney]
I can't understand what I'm doin'
Don't understand where we're goin'
Please understand where I'm comin' from
Understand that it's all in me
But not plain to see, please

[Verse 2: Yukimi Nagano, Yukimi Nagano & Moses Sumney]
Understand that we strummin'
Why understand where we're goin'?
I understand life be flowin'
Dreamin' as you be talkin' to me
About where we'll be

[Interlude: Yukimi Nagano, Yukimi Nagano & Moses Sumney]
I'm wearin' your gold
You whisperin' that it's over to yourself
It's creepin' up my shoulder
Oh-oh, oh-oh-oh

[Verse 3: Moses Sumney]
Oh, oh, I understand where we're comin' from
Undеrstand my devotion
Don't understand what we'rе doin'
Understand that it's plain to see, see
But not clear to me
You might also like[Chorus: Moses Sumney, Yukimi Nagano Yukimi Nagano & Moses Sumney]
Where the river flow, that's where I wanna go
With you, with you
With you, with you
I just know that we are
We are always loved
With you, with you
With you, with you
I just know that we are
We are always loved
Oh, oh-ooh
Love my darkness and love my sorrows, so
When it's time for summer
I just know that we will always bloom
Ooh-ooh-ooh-ooh

[Break: Moses Sumney]
Oh, yeah, yeah

[Post-Chorus: Moses Sumney, Yukimi Nagano, Yukimi Nagano & Moses Sumney]
Or will you have to find another kind of pure lover?
Won't you learn from it all?
And if I fall into another, I hope I will discover the truth
Ooh, I learn from you
Or will you have to find another kind of pure lover?
Won't you learn from it all?
And if I fall into the arms of another, I hope I will discover the truth
Ooh, I learn from you
[Verse 4: Yukimi Nagano, Yukimi Nagano & Moses Sumney]
Can't understand what I'm doin'
Don't understand where we're goin'
Please understand where I'm comin' from
Understand that it's all in me
Not plain to see
Understand our devotion
Don't understand where we're goin'
Understand life be flowin'
Understand that it's plain to see
But not clear to meEmbed",i cant understand what im doin dont understand where were goin please understand where im comin from understand that its all in me but not plain to see please  understand that we strummin why understand where were goin i understand life be flowin dreamin as you be talkin to me about where well be  im wearin your gold you whisperin that its over to yourself its creepin up my shoulder oh oh oh oh oh  oh oh i understand where were comin from undеrstand my devotion dont understand what werе doin understand that its plain to see see but not clear to me you might also like where the river flow thats where i wanna go with you with you with you with you i just know that we are we are always loved with you with you with you with you i just know that we are we are always loved oh oh ooh love my darkness and love my sorrows so when its time for summer i just know that we will always bloom ooh ooh ooh ooh  oh yeah yeah  or will you have to find another kind of pure lover wont you learn from it all and if i fall into another i hope i will discover the truth ooh i learn from you or will you have to find another kind of pure lover wont you learn from it all and if i fall into the arms of another i hope i will discover the truth ooh i learn from you  cant understand what im doin dont understand where were goin please understand where im comin from understand that its all in me not plain to see understand our devotion dont understand where were goin understand life be flowin understand that its plain to see but not clear to me,0.29,0.0,0.29,0.16,0.26,"{'neg': 0.033, 'neu': 0.759, 'pos': 0.208, 'compound': 0.9966}",0.9966,pos
Little Dragon,Ritual union - acappella,"1 ContributorRitual union - acappella LyricsRitual union's got me in trouble again
I was wonderin' of a white dress
And the mistress
And a spirit holding my hand!
Love's sinking in the sand
Petals falling on demand
My feet are running like the wind
I'm sorry, boy that we sinned
Love is not like they say
A lie, that it's hard to make it stay
I drown my feelings in the sea
I dried out over on the beach
Ritual union's got me in trouble again
I was wonderin' of a white dress
And the mistress
And a spirit holding my hand!
Mother, tell me how it is
I know you've been through all of this
You ran away so many times
Your kids, your heart, a couple of dimes
Love is not like they say
A lie, that it's hard to make it stay
It drowns my feelings in the sea
I dried up over on the beach
Ritual union's got me in trouble again
I was wonderin' of a white dress
And the mistress
And a spirit holding my hand!
Ritual union's got me in trouble again
I was wonderin' of a white dress
And the mistress
And a spirit holding my hand!You might also likeEmbed",i was wonderin of a white dress and the mistress and a spirit holding my hand! loves sinking in the sand petals falling on demand my feet are running like the wind im sorry boy that we sinned love is not like they say a lie that its hard to make it stay i drown my feelings in the sea i dried out over on the beach ritual unions got me in trouble again i was wonderin of a white dress and the mistress and a spirit holding my hand! mother tell me how it is i know youve been through all of this you ran away so many times your kids your heart a couple of dimes love is not like they say a lie that its hard to make it stay it drowns my feelings in the sea i dried up over on the beach ritual unions got me in trouble again i was wonderin of a white dress and the mistress and a spirit holding my hand! ritual unions got me in trouble again i was wonderin of a white dress and the mistress and a spirit holding my hand!you might also like,0.14,0.25,0.0,0.46,0.14,"{'neg': 0.103, 'neu': 0.712, 'pos': 0.185, 'compound': 0.9611}",0.9611,pos
Little Dragon,My Step (IndieAnimalJones remix),"1 ContributorMy Step (IndieAnimalJones remix) LyricsHolding a net my arms came tied in string
Enter a world special made for kings
Deep in my heart a simple love
Now that I'm caught the distance of

My step slide, lightning fight
Tropical times, hmm, hmm
Hmm, hmm, hmm

There was a thrill but peace came settling in
Into a world special made for them
Deep in my heart a simple love
Now that I'm caught the distance of

My step slide, lightning fight
Tropical times, hmm, hmm
My step slide, lightning fight
Tropical times, hmm, hmmYou might also likeEmbed",enter a world special made for kings deep in my heart a simple love now that im caught the distance of my step slide lightning fight tropical times hmm hmm hmm hmm hmm there was a thrill but peace came settling in into a world special made for them deep in my heart a simple love now that im caught the distance of my step slide lightning fight tropical times hmm hmm my step slide lightning fight tropical times hmm hmmyou might also like,0.14,0.0,0.21,0.5,0.14,"{'neg': 0.085, 'neu': 0.682, 'pos': 0.233, 'compound': 0.9428}",0.9428,pos
Little Dragon,Twice - Blood Or Money Remix,"1 ContributorTwice - Blood Or Money Remix LyricsTwice I turn my back on you
I fell flat on my face but didn't lose
Tell me where would I go
Tell me what led you on I'd love to know

Was it the blue night
Gone fragile
Was it about the men
In wonder steady gone under
Was it the light ways
So frightening
Was it a two wills
One mirror holding us dearer now

Thought I had an answer once
But your random ways swept me along
Colossal signs so I got lost
With so many lovers singing soft

Was it the blue night
Gone fragile
Was it about the men
In wonder steady gone under
Was it the light ways
So frightening
Was it a two wills
One mirror holding us dearer nowYou might also likeEmbed",i fell flat on my face but didnt lose tell me where would i go tell me what led you on id love to know was it the blue night gone fragile was it about the men in wonder steady gone under was it the light ways so frightening was it a two wills one mirror holding us dearer now thought i had an answer once but your random ways swept me along colossal signs so i got lost with so many lovers singing soft was it the blue night gone fragile was it about the men in wonder steady gone under was it the light ways so frightening was it a two wills one mirror holding us dearer nowyou might also like,0.07,0.07,0.14,0.5,0.21,"{'neg': 0.1, 'neu': 0.733, 'pos': 0.167, 'compound': 0.8732}",0.8732,pos
Little Dragon,Feather (Dimman remix),"1 ContributorFeather (Dimman remix) LyricsRather be a bandit than a lover
Rather be a man with the other
To run the mountain down run it down

Rather be a whisper in heaven
Then a daughter locked in your prison
So run the mountain down run it down

You are airborne
You've got silver rays
Will it ever float will it ever soar along

Grip the crown like winner
Pretending like a beginner
So run the mountain down run it down

You are airborne
You got silver rays will it ever float will it ever soar along
All for the feather
Did it all for your feathered hand
Will it ever float will it ever soar alongYou might also likeEmbed",rather be a man with the other to run the mountain down run it down rather be a whisper in heaven then a daughter locked in your prison so run the mountain down run it down you are airborne youve got silver rays will it ever float will it ever soar along grip the crown like winner pretending like a beginner so run the mountain down run it down you are airborne you got silver rays will it ever float will it ever soar along all for the feather did it all for your feathered hand will it ever float will it ever soar alongyou might also like,0.0,0.0,1.0,0.0,0.0,"{'neg': 0.028, 'neu': 0.81, 'pos': 0.162, 'compound': 0.9313}",0.9313,pos
Little Dragon,Drifting Out (Kelsey Lu Remix),"3 ContributorsDrifting Out (Kelsey Lu Remix) LyricsMake me laugh, make me sick
Make it die
Let me be, let me steer, let it ride
Deep sleep, crashing waves, heavy tide

Carry me down
Because I keep drifting out
I'm so deep in a cloud

Make me laugh, make me sick
Make me laugh, make me sick
Make me laugh, make me sick
Make it die
Let me be, let me steer, let it ride
Deep sleep, crashing waves, heavy tide (Make me sick)

Ooh, love
Carry me down
Because I keep drifting out
I'm so deep in a cloud, I'm drifting out
(Drifting out)
(Drifting out)
(Drifting out)

Ooh, love
Carry me down
Because I keep drifting out
I'm so deep in a cloud, I'm drifting out
Ooh, love
Carry me down
Because I keep drifting out
I'm so deep (Drifting out)
You might also like[Instrumental Outro]Embed",make it die let me be let me steer let it ride deep sleep crashing waves heavy tide carry me down because i keep drifting out im so deep in a cloud make me laugh make me sick make me laugh make me sick make me laugh make me sick make it die let me be let me steer let it ride deep sleep crashing waves heavy tide make me sick  ooh love carry me down because i keep drifting out im so deep in a cloud im drifting out drifting out  drifting out  drifting out  ooh love carry me down because i keep drifting out im so deep in a cloud im drifting out ooh love carry me down because i keep drifting out im so deep drifting out you might also like,0.1,0.0,0.17,0.6,0.13,"{'neg': 0.131, 'neu': 0.709, 'pos': 0.161, 'compound': 0.7096}",0.7096,pos
Little Dragon,Little man - calyx & teebee remix,"1 ContributorLittle man - calyx & teebee remix LyricsYou grew high, taller than the middle class
Boy, cash running in your pockets
You skate high, gold on your finger tips
They try to make people nervous
Something missing in your smile
Something missing in your soul
Are you suffering the blues?
Tell me why, tell my when, tell me why... when...
Green dollar bills slipped your hand, little man
Anything you wanna come instantly
Boy, when the plan slipped your hand, little man
Anything you wanna come instantly
Castle, house, cars and the ladies
Blues, no doubt, got you feeling empty
Your bank's packed to edge and still you're sad
Something missing in your smile
Something missing in your soul
Are you suffering the blues?
Tell me why, tell my when, tell me why... when...
Green dollar bills slipped your hand, little man
Anything you wanna come instantly
Boy, when the plan slipped your hand, little man
Anything you wanna come instantlyYou might also likeEmbed",boy cash running in your pockets you skate high gold on your finger tips they try to make people nervous something missing in your smile something missing in your soul are you suffering the blues tell me why tell my when tell me why... when... green dollar bills slipped your hand little man anything you wanna come instantly boy when the plan slipped your hand little man anything you wanna come instantly castle house cars and the ladies blues no doubt got you feeling empty your banks packed to edge and still youre sad something missing in your smile something missing in your soul are you suffering the blues tell me why tell my when tell me why... when... green dollar bills slipped your hand little man anything you wanna come instantly boy when the plan slipped your hand little man anything you wanna come instantlyyou might also like,0.07,0.0,0.07,0.56,0.3,"{'neg': 0.15, 'neu': 0.728, 'pos': 0.122, 'compound': -0.4404}",-0.4404,neg
Little Dragon,Runabout (Zick remix),"1 ContributorRunabout (Zick remix) LyricsRushing out the door at midnight
I found myself breathing fire
There's just one way to cure my heart from you
'Cause I can't let go, I'm still loving you so

Go run about the streets like it's a race
Go run about, run about
Oh, with the perfect plan you play with
What you can and run about

You think you've got it all set up now
This fever caught me in the rush
There's just one way to cure my heart from you
Because I can let go, I'm still loving you so

Go run about the streets like it's a race
Go run about, run about
Oh, with a perfect plan you play with
What you can, run about

Go run about the streets like it's a race
Go run about, run about
Oh, with a perfect plan you play with
What you can

Go run about the streets like it's a race
Go run about, run about
Oh, with a perfect plan you play with
What you can and run about, run about
You might also likeGo run about the streets like it's a race
Go run about, run about
Oh, with a perfect plan you play with
What you canEmbed",i found myself breathing fire theres just one way to cure my heart from you cause i cant let go im still loving you so go run about the streets like its a race go run about run about oh with the perfect plan you play with what you can and run about you think youve got it all set up now this fever caught me in the rush theres just one way to cure my heart from you because i can let go im still loving you so go run about the streets like its a race go run about run about oh with a perfect plan you play with what you can run about go run about the streets like its a race go run about run about oh with a perfect plan you play with what you can go run about the streets like its a race go run about run about oh with a perfect plan you play with what you can and run about run about you might also likego run about the streets like its a race go run about run about oh with a perfect plan you play with what you can,0.11,0.0,0.0,0.44,0.44,"{'neg': 0.011, 'neu': 0.761, 'pos': 0.229, 'compound': 0.9929}",0.9929,pos
Little Dragon,Klapp Klapp (Nosaj Thing Remix),"1 ContributorKlapp Klapp (Nosaj Thing Remix) LyricsCorridor lies with the river
All watery eyes
I stand there waitin' for my turn
I turn with a rise
The spirits blow around like a hurricane whip
The girls don’t mind my ice cream drip

Somebody found us dancing
You can turn off and feel better
When everything's clear like cold weather
Go feel better, feel better

Somebody from my heart sang
I could turn off and never wake up
And everything's clear, my breath made like-steam fake
Feel bеtter
Fallin’ apart, apart, apart, apart, apart

Finally they call my name
Thе ghost inside can wake us to life
Makin' my chair do flips
By givin' into this we'll be safe every time

Fallin' through the floor on my broken butterfly wing
Everyone or the girl from the corridor sing, she sing
I hear you want it, don't you?
I know you want it, don't you, don't you?
I see you want it, don’t you?
I know you want it, don’t you, don't you?
Fallin’ apart, apart, apart, apart, apart
You might also likeSomeone found us dancing
You can turn off and feel better
When everything's clear like cold weather
Go feel better, feel better

Somebody from my heart sang
I could turn off and never wake up
And everything's clear, my breath made like-steam fake
Feel better
Do you want it? (She says) Do you?

Do you want it? (She says) Do you?

Fallin' apart, apart, apart, apart, apartEmbed",all watery eyes i stand there waitin for my turn i turn with a rise the spirits blow around like a hurricane whip the girls don’t mind my ice cream drip somebody found us dancing you can turn off and feel better when everythings clear like cold weather go feel better feel better somebody from my heart sang i could turn off and never wake up and everythings clear my breath made like steam fake feel bеtter fallin’ apart apart apart apart apart finally they call my name thе ghost inside can wake us to life makin my chair do flips by givin into this well be safe every time fallin through the floor on my broken butterfly wing everyone or the girl from the corridor sing she sing i hear you want it dont you i know you want it dont you dont you i see you want it don’t you i know you want it don’t you dont you fallin’ apart apart apart apart apart you might also likesomeone found us dancing you can turn off and feel better when everythings clear like cold weather go feel better feel better somebody from my heart sang i could turn off and never wake up and everythings clear my breath made like steam fake feel better do you want it  she says do you  do you want it  she says do you  fallin apart apart apart apart apart,0.05,0.08,0.42,0.29,0.16,"{'neg': 0.043, 'neu': 0.747, 'pos': 0.21, 'compound': 0.9879}",0.9879,pos
Little Dragon,Swimming (Zick remix),"1 ContributorSwimming (Zick remix) LyricsUsed to know a boy, he was so shy
Never knew his thoughts, he never knew mine
My troubles disappeared whenever he came close
Was walking on air, my feelings exposed

Ooh, ooh, my life would be a different game
Ooh, ooh, lucky never we became
Ooh, ooh, and now so many years have past
Ooh, ooh, my memory's as clear as glass

I used to be the girl who never had a plan
Was only daydreaming of only one man
Smoking in my room crying over you
Walking on air into the blue

Ooh, ooh, my life would be a different game
Ooh, ooh, so lucky never we became
Ooh, ooh, and now so many years have past
Ooh, ooh, my memory's as clear as glassYou might also likeEmbed",never knew his thoughts he never knew mine my troubles disappeared whenever he came close was walking on air my feelings exposed ooh ooh my life would be a different game ooh ooh lucky never we became ooh ooh and now so many years have past ooh ooh my memorys as clear as glass i used to be the girl who never had a plan was only daydreaming of only one man smoking in my room crying over you walking on air into the blue ooh ooh my life would be a different game ooh ooh so lucky never we became ooh ooh and now so many years have past ooh ooh my memorys as clear as glassyou might also like,0.1,0.03,0.55,0.19,0.13,"{'neg': 0.071, 'neu': 0.827, 'pos': 0.102, 'compound': 0.6124}",0.6124,pos
Little Dragon,Fortune - iambic Remix,"1 ContributorFortune - iambic Remix LyricsMountain of pearls to sooth the soul
Gold and silver and silk to cover the old
Clocks and rubies crushing these hard bones
I'm going blind from to many shiny stones

Fortune cast a curse, I knew it would
Fortune bury you, I knew It would

Sleep on ugly dreaming wave
Vivid life turn into gray
No friends wanna stay around
So moving on to a different part of town

Fortune cast a curse, I knew it would
Fortune bury you, I knew it wouldYou might also likeEmbed",gold and silver and silk to cover the old clocks and rubies crushing these hard bones im going blind from to many shiny stones fortune cast a curse i knew it would fortune bury you i knew it would sleep on ugly dreaming wave vivid life turn into gray no friends wanna stay around so moving on to a different part of town fortune cast a curse i knew it would fortune bury you i knew it wouldyou might also like,0.29,0.12,0.12,0.18,0.29,"{'neg': 0.213, 'neu': 0.725, 'pos': 0.062, 'compound': -0.91}",-0.91,neg
